filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_7880_Floor-1.npz,high_quality_architectural/7880/Floor-1,0,"0,8",2,2037,2037,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7880_Floor-2.npz,high_quality_architectural/7880/Floor-2,0,"0,8",2,2090,2090,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7918_Floor-1.npz,high_quality_architectural/7918/Floor-1,0,"0,8",2,2866,2866,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7955_Floor-1.npz,high_quality_architectural/7955/Floor-1,1,"0,7,8",3,8442,8442,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7964_Floor-2.npz,high_quality_architectural/7964/Floor-2,2,"0,5,8",3,13307,13307,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7965_Floor-1.npz,high_quality_architectural/7965/Floor-1,1,"0,5,8",3,4709,4709,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8009_Floor-2.npz,high_quality_architectural/8009/Floor-2,2,"0,3,4,8",4,7489,7489,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8029_Floor-1.npz,high_quality_architectural/8029/Floor-1,0,"0,8",2,4284,4284,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8049_Floor-1.npz,high_quality_architectural/8049/Floor-1,2,"0,1,4,5,8",5,11082,11082,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8059_Floor-1.npz,high_quality_architectural/8059/Floor-1,1,"0,1,2,8",4,21822,21822,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8060_Floor-1.npz,high_quality_architectural/8060/Floor-1,2,"0,7,8",3,31039,31039,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8066_Floor-1.npz,high_quality_architectural/8066/Floor-1,2,"0,7,8",3,8533,8533,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8066_Floor-3.npz,high_quality_architectural/8066/Floor-3,0,"0,8",2,1638,1638,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8091_Floor-1.npz,high_quality_architectural/8091/Floor-1,2,"0,1,2,3,8",5,32751,32751,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8096_Floor-2.npz,high_quality_architectural/8096/Floor-2,1,"0,5,8",3,5087,5087,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8117_Floor-1.npz,high_quality_architectural/8117/Floor-1,2,"0,7,8",3,5972,5972,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8117_Floor-2.npz,high_quality_architectural/8117/Floor-2,2,"0,1,2,4,5,6,8",7,7037,7037,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8127_Floor-1.npz,high_quality_architectural/8127/Floor-1,2,"0,1,2,4,5,8",6,33403,33403,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8158_Floor-2.npz,high_quality_architectural/8158/Floor-2,2,"0,3,4,8",4,10557,10557,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8184_Floor-1.npz,high_quality_architectural/8184/Floor-1,2,"0,1,2,5,7,8",6,31864,31864,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8207_Floor-1.npz,high_quality_architectural/8207/Floor-1,2,"0,1,3,4,8",5,20944,20944,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8224_Floor-1.npz,high_quality_architectural/8224/Floor-1,2,"0,2,3,5,8",5,34497,34497,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8246_Floor-1.npz,high_quality_architectural/8246/Floor-1,0,"0,8",2,4921,4921,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8251_Floor-2.npz,high_quality_architectural/8251/Floor-2,2,"0,1,2,4,5,6,8",7,10636,10636,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8269_Floor-1.npz,high_quality_architectural/8269/Floor-1,2,"0,2,5,8",4,26110,26110,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8281_Floor-2.npz,high_quality_architectural/8281/Floor-2,2,"0,3,8",3,7016,7016,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8299_Floor-1.npz,high_quality_architectural/8299/Floor-1,2,"0,2,7,8",4,5891,5891,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8308_Floor-1.npz,high_quality_architectural/8308/Floor-1,2,"0,1,2,4,7,8",6,38401,38401,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8320_Floor-1.npz,high_quality_architectural/8320/Floor-1,2,"0,1,2,3,8",5,6507,6507,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8320_Floor-2.npz,high_quality_architectural/8320/Floor-2,0,"0,8",2,3022,3022,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8327_Floor-3.npz,high_quality_architectural/8327/Floor-3,2,"0,7,8",3,3542,3542,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8328_Floor-1.npz,high_quality_architectural/8328/Floor-1,2,"0,7,8",3,5441,5441,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8343_Floor-1.npz,high_quality_architectural/8343/Floor-1,2,"0,1,2,4,8",5,20661,20661,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8424_Floor-1.npz,high_quality_architectural/8424/Floor-1,0,"0,8",2,7202,7202,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8452_Floor-2.npz,high_quality_architectural/8452/Floor-2,2,"0,3,8",3,14225,14225,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8469_Floor-1.npz,high_quality_architectural/8469/Floor-1,0,"0,8",2,6012,6012,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8509_Floor-1.npz,high_quality_architectural/8509/Floor-1,2,"0,2,8",3,19493,19493,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8517_Floor-2.npz,high_quality_architectural/8517/Floor-2,0,"0,8",2,548,548,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8582_Floor-1.npz,high_quality_architectural/8582/Floor-1,0,"0,8",2,11730,11730,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8596_Floor-1.npz,high_quality_architectural/8596/Floor-1,0,"0,8",2,4084,4084,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8608_Floor-1.npz,high_quality_architectural/8608/Floor-1,2,"0,1,2,3,4,8",6,40549,40549,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8629_Floor-1.npz,high_quality_architectural/8629/Floor-1,0,"0,8",2,2221,2221,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8638_Floor-2.npz,high_quality_architectural/8638/Floor-2,2,"0,1,2,4,8",5,12495,12495,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_865_Floor-1.npz,high_quality_architectural/865/Floor-1,1,"0,1,2,5,8",5,35250,35250,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8685_Floor-1.npz,high_quality_architectural/8685/Floor-1,2,"0,2,3,8",4,6143,6143,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8690_Floor-1.npz,high_quality_architectural/8690/Floor-1,0,"0,8",2,5508,5508,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8719_Floor-1.npz,high_quality_architectural/8719/Floor-1,0,"0,8",2,4842,4842,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8737_Floor-1.npz,high_quality_architectural/8737/Floor-1,2,"0,1,2,4,8",5,15347,15347,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8737_Floor-2.npz,high_quality_architectural/8737/Floor-2,1,"0,7,8",3,12554,12554,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8752_Floor-2.npz,high_quality_architectural/8752/Floor-2,2,"0,3,4,8",4,7042,7042,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8805_Floor-1.npz,high_quality_architectural/8805/Floor-1,1,"0,1,3,8",4,18507,18507,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_882_Floor-1.npz,high_quality_architectural/882/Floor-1,1,"0,1,5,8",4,22592,22592,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9001_Floor-1.npz,high_quality_architectural/9001/Floor-1,2,"0,1,2,3,7,8",6,12425,12425,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9008_Floor-1.npz,high_quality_architectural/9008/Floor-1,2,"0,1,2,5,8",5,36999,36999,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9019_Floor-1.npz,high_quality_architectural/9019/Floor-1,2,"0,1,2,8",4,38751,38751,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9035_Floor-1.npz,high_quality_architectural/9035/Floor-1,2,"0,2,4,5,8",5,31463,31463,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9038_Floor-1.npz,high_quality_architectural/9038/Floor-1,0,"0,8",2,4505,4505,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9042_Floor-1.npz,high_quality_architectural/9042/Floor-1,2,"0,2,4,5,6,8",6,21831,21831,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_904_Floor-1.npz,high_quality_architectural/904/Floor-1,2,"0,2,7,8",4,23776,23776,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9118_Floor-2.npz,high_quality_architectural/9118/Floor-2,1,"0,5,8",3,7431,7431,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_911_Floor-1.npz,high_quality_architectural/911/Floor-1,0,"0,8",2,2035,2035,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9138_Floor-1.npz,high_quality_architectural/9138/Floor-1,1,"0,7,8",3,19679,19679,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_913_Floor-1.npz,high_quality_architectural/913/Floor-1,0,"0,8",2,2357,2357,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_921_Floor-2.npz,high_quality_architectural/921/Floor-2,1,"0,5,8",3,10581,10581,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9222_Floor-1.npz,high_quality_architectural/9222/Floor-1,0,"0,8",2,5266,5266,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9228_Floor-1.npz,high_quality_architectural/9228/Floor-1,2,"0,1,2,3,5,8",6,32016,32016,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9231_Floor-1.npz,high_quality_architectural/9231/Floor-1,2,"0,1,4,5,8",5,13213,13213,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9232_Floor-1.npz,high_quality_architectural/9232/Floor-1,2,"0,1,2,3,4,5,8",7,48671,48671,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_928_Floor-1.npz,high_quality_architectural/928/Floor-1,2,"0,1,2,4,5,8",6,24200,24200,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_928_Floor-2.npz,high_quality_architectural/928/Floor-2,2,"0,1,2,7,8",5,8424,8424,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9292_Floor-1.npz,high_quality_architectural/9292/Floor-1,0,"0,8",2,74,74,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9295_Floor-1.npz,high_quality_architectural/9295/Floor-1,2,"0,3,4,8",4,15838,15838,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9304_Floor-2.npz,high_quality_architectural/9304/Floor-2,1,"0,2,8",3,5311,5311,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9312_Floor-1.npz,high_quality_architectural/9312/Floor-1,0,"0,8",2,8684,8684,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9346_Floor-2.npz,high_quality_architectural/9346/Floor-2,0,"0,8",2,2575,2575,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9422_Floor-1.npz,high_quality_architectural/9422/Floor-1,1,"0,5,8",3,13629,13629,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9424_Floor-1.npz,high_quality_architectural/9424/Floor-1,0,"0,8",2,6644,6644,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9439_Floor-1.npz,high_quality_architectural/9439/Floor-1,2,"0,1,2,4,8",5,33717,33717,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9452_Floor-1.npz,high_quality_architectural/9452/Floor-1,0,"0,8",2,5902,5902,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9461_Floor-1.npz,high_quality_architectural/9461/Floor-1,0,"0,8",2,4507,4507,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9461_Floor-2.npz,high_quality_architectural/9461/Floor-2,0,"0,8",2,1959,1959,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9492_Floor-1.npz,high_quality_architectural/9492/Floor-1,1,"0,1,2,5,8",5,39843,39843,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9504_Floor-1.npz,high_quality_architectural/9504/Floor-1,0,"0,8",2,1466,1466,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9504_Floor-2.npz,high_quality_architectural/9504/Floor-2,0,"0,8",2,646,646,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9505_Floor-1.npz,high_quality_architectural/9505/Floor-1,2,"0,2,4,8",4,18153,18153,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9534_Floor-1.npz,high_quality_architectural/9534/Floor-1,1,"0,1,2,8",4,10838,10838,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9534_Floor-2.npz,high_quality_architectural/9534/Floor-2,0,"0,8",2,1980,1980,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9535_Floor-1.npz,high_quality_architectural/9535/Floor-1,1,"0,5,8",3,2359,2359,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9535_Floor-2.npz,high_quality_architectural/9535/Floor-2,1,"0,5,8",3,1408,1408,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9535_Floor-3.npz,high_quality_architectural/9535/Floor-3,1,"0,5,8",3,1864,1864,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9556_Floor-1.npz,high_quality_architectural/9556/Floor-1,2,"0,1,2,5,7,8",6,24490,24490,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9557_Floor-1.npz,high_quality_architectural/9557/Floor-1,2,"0,1,3,8",4,19958,19958,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9583_Floor-2.npz,high_quality_architectural/9583/Floor-2,2,"0,3,7,8",4,13059,13059,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_958_Floor-1.npz,high_quality_architectural/958/Floor-1,2,"0,1,2,4,8",5,22645,22645,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9598_Floor-1.npz,high_quality_architectural/9598/Floor-1,0,"0,8",2,5163,5163,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9602_Floor-1.npz,high_quality_architectural/9602/Floor-1,0,"0,8",2,7186,7186,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9629_Floor-1.npz,high_quality_architectural/9629/Floor-1,1,"0,5,8",3,9429,9429,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9633_Floor-1.npz,high_quality_architectural/9633/Floor-1,2,"0,1,2,8",4,29779,29779,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9640_Floor-1.npz,high_quality_architectural/9640/Floor-1,0,"0,8",2,7699,7699,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9727_Floor-2.npz,high_quality_architectural/9727/Floor-2,0,"0,8",2,743,743,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9730_Floor-1.npz,high_quality_architectural/9730/Floor-1,0,"0,8",2,4937,4937,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9748_Floor-2.npz,high_quality_architectural/9748/Floor-2,2,"0,3,8",3,12268,12268,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9822_Floor-1.npz,high_quality_architectural/9822/Floor-1,2,"0,1,2,4,8",5,41238,41238,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9825_Floor-1.npz,high_quality_architectural/9825/Floor-1,0,"0,8",2,5971,5971,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_985_Floor-1.npz,high_quality_architectural/985/Floor-1,1,"0,1,2,8",4,14952,14952,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9875_Floor-3.npz,high_quality_architectural/9875/Floor-3,0,"0,8",2,1950,1950,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9881_Floor-1.npz,high_quality_architectural/9881/Floor-1,2,"0,2,4,5,8",5,38151,38151,256x256,256x256,False,room_count_below_min,False,,
