filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_10290_Floor-2.npz,high_quality_architectural/10290/Floor-2,3,"0,3,5,8",4,12488,12488,256x256,256x256,True,kept,True,,
high_quality_architectural_10291_Floor-1.npz,high_quality_architectural/10291/Floor-1,3,"0,2,3,4,8",5,18939,18939,256x256,256x256,True,kept,True,,
high_quality_architectural_10295_Floor-1.npz,high_quality_architectural/10295/Floor-1,5,"0,1,2,4,5,6,7,8",8,12973,12973,256x256,256x256,True,kept,True,,
high_quality_architectural_10295_Floor-2.npz,high_quality_architectural/10295/Floor-2,5,"0,2,5,8",4,13011,13011,256x256,256x256,True,kept,True,,
high_quality_architectural_10298_Floor-1.npz,high_quality_architectural/10298/Floor-1,2,"0,2,5,8",4,29574,29574,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1029_Floor-1.npz,high_quality_architectural/1029/Floor-1,6,"0,1,2,3,4,5,7,8",8,28069,28069,256x256,256x256,True,kept,True,,
high_quality_architectural_102_Floor-1.npz,high_quality_architectural/102/Floor-1,14,"0,1,2,3,4,5,6,7,8",9,14495,14495,256x256,256x256,True,kept,True,,
high_quality_architectural_102_Floor-2.npz,high_quality_architectural/102/Floor-2,4,"0,3,4,7,8",5,4049,4049,256x256,256x256,True,kept,True,,
high_quality_architectural_10301_Floor-1.npz,high_quality_architectural/10301/Floor-1,4,"0,4,5,7,8",5,5065,5065,256x256,256x256,True,kept,True,,
high_quality_architectural_10301_Floor-2.npz,high_quality_architectural/10301/Floor-2,7,"0,1,2,4,5,6,8",7,8956,8956,256x256,256x256,True,kept,True,,
high_quality_architectural_10301_Floor-3.npz,high_quality_architectural/10301/Floor-3,6,"0,3,4,5,8",5,6484,6484,256x256,256x256,True,kept,True,,
high_quality_architectural_10302_Floor-1.npz,high_quality_architectural/10302/Floor-1,7,"0,1,2,4,7,8",6,28426,28426,256x256,256x256,True,kept,True,,
high_quality_architectural_10303_Floor-1.npz,high_quality_architectural/10303/Floor-1,3,"0,1,3,4,5,8",6,18952,18952,256x256,256x256,True,kept,True,,
high_quality_architectural_10304_Floor-1.npz,high_quality_architectural/10304/Floor-1,7,"0,2,4,5,7,8",6,41027,41027,256x256,256x256,True,kept,True,,
high_quality_architectural_1030_Floor-1.npz,high_quality_architectural/1030/Floor-1,5,"0,2,3,4,7,8",6,25351,25351,256x256,256x256,True,kept,True,,
high_quality_architectural_10311_Floor-1.npz,high_quality_architectural/10311/Floor-1,3,"0,1,2,3,6,8",6,22654,22654,256x256,256x256,True,kept,True,,
high_quality_architectural_10319_Floor-1.npz,high_quality_architectural/10319/Floor-1,2,"0,1,2,3,6,8",6,28906,28906,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10321_Floor-1.npz,high_quality_architectural/10321/Floor-1,4,"0,1,2,4,5,6,7,8",8,7708,7708,256x256,256x256,True,kept,True,,
high_quality_architectural_10321_Floor-2.npz,high_quality_architectural/10321/Floor-2,5,"0,1,2,3,4,5,6,7,8",9,8483,8483,256x256,256x256,True,kept,True,,
high_quality_architectural_10321_Floor-3.npz,high_quality_architectural/10321/Floor-3,8,"0,3,4,5,7,8",6,5459,5459,256x256,256x256,True,kept,True,,
high_quality_architectural_10321_Floor-4.npz,high_quality_architectural/10321/Floor-4,8,"0,3,4,5,7,8",6,5441,5441,256x256,256x256,True,kept,True,,
high_quality_architectural_10323_Floor-1.npz,high_quality_architectural/10323/Floor-1,11,"0,1,2,4,5,7,8",7,35092,35092,256x256,256x256,True,kept,True,,
high_quality_architectural_10328_Floor-1.npz,high_quality_architectural/10328/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,26747,26747,256x256,256x256,True,kept,True,,
high_quality_architectural_10330_Floor-1.npz,high_quality_architectural/10330/Floor-1,3,"0,1,2,4,5,7,8",7,23830,23830,256x256,256x256,True,kept,True,,
high_quality_architectural_10335_Floor-1.npz,high_quality_architectural/10335/Floor-1,12,"0,1,2,3,4,5,7,8",8,23180,23180,256x256,256x256,True,kept,True,,
high_quality_architectural_10340_Floor-1.npz,high_quality_architectural/10340/Floor-1,4,"0,1,2,4,5,6,7,8",8,14959,14959,256x256,256x256,True,kept,True,,
high_quality_architectural_10340_Floor-2.npz,high_quality_architectural/10340/Floor-2,4,"0,2,4,8",4,12830,12830,256x256,256x256,True,kept,True,,
high_quality_architectural_10341_Floor-1.npz,high_quality_architectural/10341/Floor-1,6,"0,1,2,3,4,5,6,7,8",9,32252,32252,256x256,256x256,True,kept,True,,
high_quality_architectural_10345_Floor-1.npz,high_quality_architectural/10345/Floor-1,4,"0,1,2,3,5,7,8",7,40704,40704,256x256,256x256,True,kept,True,,
high_quality_architectural_10348_Floor-1.npz,high_quality_architectural/10348/Floor-1,1,"0,1,2,8",4,24381,24381,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10349_Floor-1.npz,high_quality_architectural/10349/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,40270,40270,256x256,256x256,True,kept,True,,
high_quality_architectural_10350_Floor-1.npz,high_quality_architectural/10350/Floor-1,2,"0,1,2,8",4,28555,28555,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10351_Floor-1.npz,high_quality_architectural/10351/Floor-1,5,"0,1,2,4,5,7,8",7,34046,34046,256x256,256x256,True,kept,True,,
high_quality_architectural_10352_Floor-1.npz,high_quality_architectural/10352/Floor-1,5,"0,1,2,3,4,5,7,8",8,34947,34947,256x256,256x256,True,kept,True,,
high_quality_architectural_10353_Floor-1.npz,high_quality_architectural/10353/Floor-1,4,"0,1,3,4,5,8",6,23068,23068,256x256,256x256,True,kept,True,,
high_quality_architectural_10354_Floor-1.npz,high_quality_architectural/10354/Floor-1,2,"0,2,4,8",4,28042,28042,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10359_Floor-1.npz,high_quality_architectural/10359/Floor-1,1,"0,1,8",3,13836,13836,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10361_Floor-1.npz,high_quality_architectural/10361/Floor-1,9,"0,1,3,4,5,7,8",7,29988,29988,256x256,256x256,True,kept,True,,
high_quality_architectural_10363_Floor-1.npz,high_quality_architectural/10363/Floor-1,3,"0,1,2,4,5,8",6,17224,17224,256x256,256x256,True,kept,True,,
high_quality_architectural_10363_Floor-2.npz,high_quality_architectural/10363/Floor-2,4,"0,2,4,8",4,15165,15165,256x256,256x256,True,kept,True,,
high_quality_architectural_10365_Floor-1.npz,high_quality_architectural/10365/Floor-1,0,"0,8",2,5543,5543,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10366_Floor-1.npz,high_quality_architectural/10366/Floor-1,2,"0,1,4,5,8",5,20255,20255,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10368_Floor-1.npz,high_quality_architectural/10368/Floor-1,2,"0,1,4,8",4,14666,14666,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10369_Floor-1.npz,high_quality_architectural/10369/Floor-1,3,"0,1,2,4,5,8",6,25737,25737,256x256,256x256,True,kept,True,,
high_quality_architectural_10370_Floor-1.npz,high_quality_architectural/10370/Floor-1,5,"0,1,2,3,4,7,8",7,47096,47096,256x256,256x256,True,kept,True,,
high_quality_architectural_10372_Floor-1.npz,high_quality_architectural/10372/Floor-1,16,"0,1,2,3,4,5,7,8",8,39534,39534,256x256,256x256,True,kept,True,,
high_quality_architectural_10378_Floor-1.npz,high_quality_architectural/10378/Floor-1,5,"0,1,2,3,4,5,8",7,25065,25065,256x256,256x256,True,kept,True,,
high_quality_architectural_10380_Floor-1.npz,high_quality_architectural/10380/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,34577,34577,256x256,256x256,True,kept,True,,
high_quality_architectural_10381_Floor-1.npz,high_quality_architectural/10381/Floor-1,2,"0,1,3,4,8",5,12746,12746,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10389_Floor-1.npz,high_quality_architectural/10389/Floor-1,8,"0,1,2,3,4,5,8",7,31304,31304,256x256,256x256,True,kept,True,,
high_quality_architectural_10393_Floor-1.npz,high_quality_architectural/10393/Floor-1,7,"0,1,2,4,5,6,7,8",8,13069,13069,256x256,256x256,True,kept,True,,
high_quality_architectural_10393_Floor-2.npz,high_quality_architectural/10393/Floor-2,6,"0,3,4,7,8",5,9466,9466,256x256,256x256,True,kept,True,,
high_quality_architectural_10394_Floor-1.npz,high_quality_architectural/10394/Floor-1,14,"0,3,4,5,8",5,12973,12973,256x256,256x256,True,kept,True,,
high_quality_architectural_10394_Floor-2.npz,high_quality_architectural/10394/Floor-2,16,"0,1,2,4,5,6,8",7,15234,15234,256x256,256x256,True,kept,True,,
high_quality_architectural_10396_Floor-1.npz,high_quality_architectural/10396/Floor-1,9,"0,1,2,4,5,6,7,8",8,15444,15444,256x256,256x256,True,kept,True,,
high_quality_architectural_10396_Floor-2.npz,high_quality_architectural/10396/Floor-2,8,"0,2,4,5,7,8",6,10704,10704,256x256,256x256,True,kept,True,,
high_quality_architectural_10397_Floor-1.npz,high_quality_architectural/10397/Floor-1,5,"0,1,3,4,5,6,7,8",8,30172,30172,256x256,256x256,True,kept,True,,
high_quality_architectural_10401_Floor-1.npz,high_quality_architectural/10401/Floor-1,8,"0,1,3,4,5,7,8",7,27431,27431,256x256,256x256,True,kept,True,,
high_quality_architectural_10404_Floor-1.npz,high_quality_architectural/10404/Floor-1,2,"0,2,4,7,8",5,29778,29778,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10409_Floor-1.npz,high_quality_architectural/10409/Floor-1,13,"0,1,2,3,4,5,7,8",8,31685,31685,256x256,256x256,True,kept,True,,
high_quality_architectural_10410_Floor-1.npz,high_quality_architectural/10410/Floor-1,4,"0,1,4,5,7,8",6,22350,22350,256x256,256x256,True,kept,True,,
high_quality_architectural_10411_Floor-1.npz,high_quality_architectural/10411/Floor-1,3,"0,1,4,5,8",5,17266,17266,256x256,256x256,True,kept,True,,
high_quality_architectural_10415_Floor-1.npz,high_quality_architectural/10415/Floor-1,5,"0,1,3,4,5,8",6,23234,23234,256x256,256x256,True,kept,True,,
high_quality_architectural_10419_Floor-1.npz,high_quality_architectural/10419/Floor-1,6,"0,1,2,3,4,7,8",7,37345,37345,256x256,256x256,True,kept,True,,
high_quality_architectural_1041_Floor-1.npz,high_quality_architectural/1041/Floor-1,1,"0,1,2,6,8",5,23374,23374,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10420_Floor-1.npz,high_quality_architectural/10420/Floor-1,6,"0,1,2,3,4,5,7,8",8,34385,34385,256x256,256x256,True,kept,True,,
high_quality_architectural_10421_Floor-1.npz,high_quality_architectural/10421/Floor-1,5,"0,1,2,4,5,7,8",7,31773,31773,256x256,256x256,True,kept,True,,
high_quality_architectural_10424_Floor-1.npz,high_quality_architectural/10424/Floor-1,4,"0,1,2,4,5,8",6,21707,21707,256x256,256x256,True,kept,True,,
high_quality_architectural_10427_Floor-1.npz,high_quality_architectural/10427/Floor-1,6,"0,1,3,4,5,7,8",7,17977,17977,256x256,256x256,True,kept,True,,
high_quality_architectural_10428_Floor-1.npz,high_quality_architectural/10428/Floor-1,5,"0,1,3,4,5,8",6,25672,25672,256x256,256x256,True,kept,True,,
high_quality_architectural_10429_Floor-1.npz,high_quality_architectural/10429/Floor-1,4,"0,2,3,4,5,7,8",7,28462,28462,256x256,256x256,True,kept,True,,
high_quality_architectural_10432_Floor-1.npz,high_quality_architectural/10432/Floor-1,3,"0,1,3,8",4,30424,30424,256x256,256x256,True,kept,True,,
high_quality_architectural_10433_Floor-1.npz,high_quality_architectural/10433/Floor-1,9,"0,2,3,4,5,7,8",7,13706,13706,256x256,256x256,True,kept,True,,
high_quality_architectural_10433_Floor-2.npz,high_quality_architectural/10433/Floor-2,8,"0,1,2,3,4,5,6,7,8",9,11255,11255,256x256,256x256,True,kept,True,,
high_quality_architectural_10434_Floor-1.npz,high_quality_architectural/10434/Floor-1,9,"0,2,3,4,5,7,8",7,36975,36975,256x256,256x256,True,kept,True,,
high_quality_architectural_10435_Floor-1.npz,high_quality_architectural/10435/Floor-1,4,"0,1,2,3,5,6,7,8",8,45569,45569,256x256,256x256,True,kept,True,,
high_quality_architectural_10436_Floor-1.npz,high_quality_architectural/10436/Floor-1,5,"0,1,2,4,5,8",6,10809,10809,256x256,256x256,True,kept,True,,
high_quality_architectural_10436_Floor-2.npz,high_quality_architectural/10436/Floor-2,3,"0,3,5,8",4,12439,12439,256x256,256x256,True,kept,True,,
high_quality_architectural_10437_Floor-1.npz,high_quality_architectural/10437/Floor-1,6,"0,1,2,4,5,7,8",7,11828,11828,256x256,256x256,True,kept,True,,
high_quality_architectural_10437_Floor-2.npz,high_quality_architectural/10437/Floor-2,7,"0,3,4,7,8",5,7147,7147,256x256,256x256,True,kept,True,,
high_quality_architectural_10438_Floor-1.npz,high_quality_architectural/10438/Floor-1,3,"0,1,2,4,8",5,10216,10216,256x256,256x256,True,kept,True,,
high_quality_architectural_10438_Floor-2.npz,high_quality_architectural/10438/Floor-2,5,"0,2,4,5,7,8",6,11284,11284,256x256,256x256,True,kept,True,,
high_quality_architectural_10440_Floor-1.npz,high_quality_architectural/10440/Floor-1,1,"0,1,2,5,6,7,8",7,37729,37729,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10450_Floor-1.npz,high_quality_architectural/10450/Floor-1,2,"0,7,8",3,5561,5561,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10450_Floor-2.npz,high_quality_architectural/10450/Floor-2,6,"0,2,3,4,7,8",6,6982,6982,256x256,256x256,True,kept,True,,
high_quality_architectural_10450_Floor-3.npz,high_quality_architectural/10450/Floor-3,2,"0,3,8",3,2988,2988,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10465_Floor-1.npz,high_quality_architectural/10465/Floor-1,9,"0,3,4,5,7,8",6,23779,23779,256x256,256x256,True,kept,True,,
high_quality_architectural_10468_Floor-1.npz,high_quality_architectural/10468/Floor-1,5,"0,1,2,3,4,5,8",7,18440,18440,256x256,256x256,True,kept,True,,
high_quality_architectural_10468_Floor-2.npz,high_quality_architectural/10468/Floor-2,5,"0,2,3,4,7,8",6,13631,13631,256x256,256x256,True,kept,True,,
high_quality_architectural_1046_Floor-1.npz,high_quality_architectural/1046/Floor-1,7,"0,2,3,4,5,7,8",7,13116,13116,256x256,256x256,True,kept,True,,
high_quality_architectural_1046_Floor-2.npz,high_quality_architectural/1046/Floor-2,7,"0,2,3,7,8",5,11626,11626,256x256,256x256,True,kept,True,,
high_quality_architectural_10478_Floor-1.npz,high_quality_architectural/10478/Floor-1,2,"0,2,4,5,8",5,19677,19677,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10479_Floor-1.npz,high_quality_architectural/10479/Floor-1,3,"0,1,2,3,4,5,6,8",8,36389,36389,256x256,256x256,True,kept,True,,
high_quality_architectural_1047_Floor-1.npz,high_quality_architectural/1047/Floor-1,4,"0,1,2,3,4,8",6,33021,33021,256x256,256x256,True,kept,True,,
high_quality_architectural_10483_Floor-1.npz,high_quality_architectural/10483/Floor-1,8,"0,1,2,4,5,7,8",7,9637,9637,256x256,256x256,True,kept,True,,
high_quality_architectural_10483_Floor-2.npz,high_quality_architectural/10483/Floor-2,5,"0,3,4,5,8",5,12346,12346,256x256,256x256,True,kept,True,,
high_quality_architectural_10487_Floor-1.npz,high_quality_architectural/10487/Floor-1,2,"0,1,2,7,8",5,31136,31136,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10489_Floor-1.npz,high_quality_architectural/10489/Floor-1,3,"0,2,3,7,8",5,21837,21837,256x256,256x256,True,kept,True,,
high_quality_architectural_10490_Floor-1.npz,high_quality_architectural/10490/Floor-1,11,"0,1,2,3,4,5,7,8",8,29088,29088,256x256,256x256,True,kept,True,,
high_quality_architectural_10491_Floor-1.npz,high_quality_architectural/10491/Floor-1,12,"0,1,2,3,4,5,7,8",8,38783,38783,256x256,256x256,True,kept,True,,
high_quality_architectural_10492_Floor-1.npz,high_quality_architectural/10492/Floor-1,10,"0,2,3,4,5,7,8",7,11500,11500,256x256,256x256,True,kept,True,,
high_quality_architectural_10492_Floor-2.npz,high_quality_architectural/10492/Floor-2,5,"0,3,4,5,7,8",6,7624,7624,256x256,256x256,True,kept,True,,
high_quality_architectural_10495_Floor-1.npz,high_quality_architectural/10495/Floor-1,4,"0,1,2,3,5,7,8",7,28418,28418,256x256,256x256,True,kept,True,,
high_quality_architectural_10497_Floor-1.npz,high_quality_architectural/10497/Floor-1,1,"0,1,2,7,8",5,25030,25030,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10498_Floor-1.npz,high_quality_architectural/10498/Floor-1,10,"0,2,3,4,5,7,8",7,32763,32763,256x256,256x256,True,kept,True,,
high_quality_architectural_10499_Floor-1.npz,high_quality_architectural/10499/Floor-1,9,"0,1,2,3,4,5,7,8",8,41700,41700,256x256,256x256,True,kept,True,,
high_quality_architectural_10500_Floor-1.npz,high_quality_architectural/10500/Floor-1,9,"0,1,2,3,4,5,7,8",8,28697,28697,256x256,256x256,True,kept,True,,
high_quality_architectural_10507_Floor-1.npz,high_quality_architectural/10507/Floor-1,4,"0,1,2,3,4,5,7,8",8,31154,31154,256x256,256x256,True,kept,True,,
high_quality_architectural_10510_Floor-1.npz,high_quality_architectural/10510/Floor-1,3,"0,1,3,4,5,6,8",7,27663,27663,256x256,256x256,True,kept,True,,
high_quality_architectural_10512_Floor-1.npz,high_quality_architectural/10512/Floor-1,5,"0,1,2,3,4,8",6,29458,29458,256x256,256x256,True,kept,True,,
high_quality_architectural_10514_Floor-1.npz,high_quality_architectural/10514/Floor-1,3,"0,2,5,8",4,18765,18765,256x256,256x256,True,kept,True,,
high_quality_architectural_10515_Floor-1.npz,high_quality_architectural/10515/Floor-1,16,"0,1,2,3,4,5,7,8",8,22826,22826,256x256,256x256,True,kept,True,,
high_quality_architectural_10516_Floor-1.npz,high_quality_architectural/10516/Floor-1,5,"0,1,2,3,4,8",6,35555,35555,256x256,256x256,True,kept,True,,
high_quality_architectural_1051_Floor-1.npz,high_quality_architectural/1051/Floor-1,10,"0,1,2,3,4,5,6,7,8",9,23505,23505,256x256,256x256,True,kept,True,,
high_quality_architectural_1051_Floor-2.npz,high_quality_architectural/1051/Floor-2,4,"0,4,7,8",4,6695,6695,256x256,256x256,True,kept,True,,
high_quality_architectural_10526_Floor-1.npz,high_quality_architectural/10526/Floor-1,2,"0,1,2,7,8",5,43772,43772,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_1052_Floor-1.npz,high_quality_architectural/1052/Floor-1,6,"0,2,4,5,7,8",6,17920,17920,256x256,256x256,True,kept,True,,
high_quality_architectural_1052_Floor-2.npz,high_quality_architectural/1052/Floor-2,5,"0,2,5,8",4,16396,16396,256x256,256x256,True,kept,True,,
high_quality_architectural_10530_Floor-1.npz,high_quality_architectural/10530/Floor-1,9,"0,2,3,4,5,7,8",7,10435,10435,256x256,256x256,True,kept,True,,
high_quality_architectural_10530_Floor-2.npz,high_quality_architectural/10530/Floor-2,5,"0,1,2,3,4,6,8",7,9420,9420,256x256,256x256,True,kept,True,,
high_quality_architectural_10533_Floor-1.npz,high_quality_architectural/10533/Floor-1,10,"0,1,3,4,5,7,8",7,26368,26368,256x256,256x256,True,kept,True,,
high_quality_architectural_10539_Floor-1.npz,high_quality_architectural/10539/Floor-1,2,"0,1,2,3,8",5,26173,26173,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10540_Floor-1.npz,high_quality_architectural/10540/Floor-1,2,"0,1,2,3,5,8",6,31832,31832,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_10542_Floor-1.npz,high_quality_architectural/10542/Floor-1,6,"0,1,2,3,4,5,7,8",8,33163,33163,256x256,256x256,True,kept,True,,
